sample_id,mzml_filename,mzbatch_path,batch_id,injection_date,scientific_name,taxon_scientific_name,taxon_accepted_name,taxon_rank,genus,specific_epithet,infraspecific_epithet,infraspecific_rank,kingdom,phylum,class,order,family,gbif_taxon_key,ncbi_taxid,gbif_match_type,taxonomy_backbone_version,id_date,identification_method,identification_confidence,collection_date,latitude,longitude,coordinate_uncertainty_m,geodetic_datum,plant_part,po_term_id,developmental_stage,phenology,n_individuals_pooled,pathogen_visible,fresh_weight_g,preservation_method,time_to_preservation_min,transport_conditions,storage_temp_c,storage_duration_d,grinding_method,dry_weight_mg,extraction_volume_ml,extraction_method_id,extraction_batch,uuid_extraction,extraction_solvent,extraction_ratio_mg_per_ml,extraction_conditions,extraction_date,extraction_operator,extract_storage,lc_vendor,lc_model,chromatography_type,column_name,stationary_phase,column_temp_c,mobile_phase_a,mobile_phase_b,gradient_program,flow_rate_ml_min,injection_volume_ul,run_time_min,lc_software,instrument_model,mass_analyzer,ionization_source,acquisition_mode,fragmentation_method,collision_energy,mass_range_mz,ms_scan_time_s,msms_scan_time_s,dda_top_n,ms2_intensity_threshold_cps,dynamic_exclusion_s,background_exclusion,mass_accuracy_ppm,raw_conversion_tool,centroided,mzmine_version,ms1_detector,mzmine_noise_ms1,mzmine_noise_ms2,chrom_mz_abs_da,chrom_mz_ppm,chrom_min_height,chrom_min_scans,rt_range,resolver_thresh,resolver_min_h,align_mz_abs_da,align_mz_ppm,align_rt_tol_min,mz_tol_scan_to_scan,mz_tol_sample_to_sample,processing_software,processing_params_file,qc_sample_type,qc_conditioning_n,qc_frequency,randomization,internal_standard,phylo_tip_label,ott_id_matched,evolutionary_distinctiveness,nearest_neighbour,iucn_category,iucn_assessment_year,cites_appendix,massive_accession,abs_permit_id,data_license,garden,dataset
dbgi_001046,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001046_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Hepatica nobilis Schreb.,Hepatica nobilis,Hepatica nobilis Schreb.,species,Hepatica,nobilis,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,5371699,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792377","7,1564770",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Hepatica_nobilis,NA,NA,NA,LC,2026,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001046,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001046_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Hepatica nobilis Schreb.,Hepatica nobilis,Hepatica nobilis Schreb.,species,Hepatica,nobilis,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,5371699,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792377","7,1564770",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Hepatica_nobilis,NA,NA,NA,LC,2026,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001047,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001047_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Bromus sterilis L.,Bromus sterilis,Bromus sterilis L.,species,Bromus,sterilis,NA,NA,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,2703647,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792340","7,1565943",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Bromus_sterilis,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001047,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001047_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Bromus sterilis L.,Bromus sterilis,Bromus sterilis L.,species,Bromus,sterilis,NA,NA,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,2703647,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792340","7,1565943",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Bromus_sterilis,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001048,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001048_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Aconitum carmichaelii Debeaux,Aconitum carmichaelii,Aconitum carmichaelii Debeaux,species,Aconitum,carmichaelii,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,3033673,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792460","7,1564650",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Aconitum_carmichaelii,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001048,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001048_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Aconitum carmichaelii Debeaux,Aconitum carmichaelii,Aconitum carmichaelii Debeaux,species,Aconitum,carmichaelii,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,3033673,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792460","7,1564650",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Aconitum_carmichaelii,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001050,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001050_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Anemonastrum canadense (L.) Mosyakin,Anemonastrum canadense,Anemonastrum canadense (L.) Mosyakin,species,Anemonastrum,canadense,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,9419395,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792390","7,1564693",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Anemonastrum_canadense,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001050,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001050_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Anemonastrum canadense (L.) Mosyakin,Anemonastrum canadense,Anemonastrum canadense (L.) Mosyakin,species,Anemonastrum,canadense,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,9419395,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792390","7,1564693",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Anemonastrum_canadense,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001056,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001056_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Delphinium vestitum Wall.,Delphinium vestitum,Delphinium vestitum Wall.,species,Delphinium,vestitum,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,3926239,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792470","7,1564540",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Delphinium_vestitum,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001056,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001056_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Delphinium vestitum Wall.,Delphinium vestitum,Delphinium vestitum Wall.,species,Delphinium,vestitum,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,3926239,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792470","7,1564540",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Delphinium_vestitum,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001058,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001058_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Clematis florida Thunb.,Clematis florida,Clematis florida Thunb.,species,Clematis,florida,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,3033527,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792390","7,1564810",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Clematis_florida,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001058,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001058_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Clematis florida Thunb.,Clematis florida,Clematis florida Thunb.,species,Clematis,florida,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,3033527,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792390","7,1564810",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Clematis_florida,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001129,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001129_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Melica altissima L.,Melica altissima,Melica altissima L.,species,Melica,altissima,NA,NA,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,2703109,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792360","7,1565920",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Melica_altissima,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001129,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001129_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Melica altissima L.,Melica altissima,Melica altissima L.,species,Melica,altissima,NA,NA,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,2703109,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792360","7,1565920",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Melica_altissima,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001132,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001132_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Clematis recta L.,Clematis recta,Clematis recta L.,species,Clematis,recta,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,3033543,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792385","7,1564800",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Clematis_recta,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001132,20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001132_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20250611,Clematis recta L.,Clematis recta,Clematis recta L.,species,Clematis,recta,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,3033543,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792385","7,1564800",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive HFX,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Clematis_recta,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
